2023-06-06 19:13:12,395 INFO    StreamThr :2016 [internal.py:wandb_internal():86] W&B internal server running at pid: 2016, started at: 2023-06-06 19:13:12.395227
2023-06-06 19:13:20,028 INFO    wandb-upload_3:2016 [upload_job.py:push():137] Uploaded file /home/mlops_zoomcamp/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230606_191312-pglt7dy0/files/wandb-summary.json
2023-06-06 19:13:20,087 INFO    wandb-upload_2:2016 [upload_job.py:push():137] Uploaded file /home/mlops_zoomcamp/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230606_191312-pglt7dy0/files/config.yaml
2023-06-06 19:13:20,087 INFO    wandb-upload_1:2016 [upload_job.py:push():137] Uploaded file /home/mlops_zoomcamp/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230606_191312-pglt7dy0/files/output.log
2023-06-06 19:13:20,288 INFO    Thread-11 :2016 [sender.py:transition_state():626] send defer: 11
2023-06-06 19:13:20,288 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: defer
2023-06-06 19:13:20,288 INFO    HandlerThread:2016 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-06 19:13:20,289 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: defer
2023-06-06 19:13:20,289 INFO    SenderThread:2016 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-06 19:13:20,289 INFO    SenderThread:2016 [file_pusher.py:join():172] waiting for file pusher
2023-06-06 19:13:20,289 INFO    SenderThread:2016 [sender.py:transition_state():626] send defer: 12
2023-06-06 19:13:20,289 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: defer
2023-06-06 19:13:20,289 INFO    HandlerThread:2016 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-06 19:13:20,289 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: defer
2023-06-06 19:13:20,289 INFO    SenderThread:2016 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-06 19:13:20,378 INFO    SenderThread:2016 [sender.py:transition_state():626] send defer: 13
2023-06-06 19:13:20,378 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: defer
2023-06-06 19:13:20,378 INFO    HandlerThread:2016 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-06 19:13:20,379 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: defer
2023-06-06 19:13:20,379 INFO    SenderThread:2016 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-06 19:13:20,379 INFO    SenderThread:2016 [sender.py:transition_state():626] send defer: 14
2023-06-06 19:13:20,379 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: defer
2023-06-06 19:13:20,379 DEBUG   SenderThread:2016 [sender.py:send():375] send: final
2023-06-06 19:13:20,379 INFO    HandlerThread:2016 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-06 19:13:20,379 DEBUG   SenderThread:2016 [sender.py:send():375] send: footer
2023-06-06 19:13:20,380 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: defer
2023-06-06 19:13:20,380 INFO    SenderThread:2016 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-06 19:13:20,380 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-06 19:13:20,380 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: poll_exit
2023-06-06 19:13:20,381 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: server_info
2023-06-06 19:13:20,381 DEBUG   SenderThread:2016 [sender.py:send_request():402] send_request: server_info
2023-06-06 19:13:20,383 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: get_summary
2023-06-06 19:13:20,383 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-06 19:13:20,443 INFO    MainThread:2016 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-06-06 19:13:20,443 INFO    MainThread:2016 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-06-06 19:13:20,443 INFO    MainThread:2016 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-06-06 19:13:20,443 DEBUG   HandlerThread:2016 [handler.py:handle_request():144] handle_request: shutdown
2023-06-06 19:13:20,443 INFO    HandlerThread:2016 [handler.py:finish():842] shutting down handler
2023-06-06 19:13:21,381 INFO    WriterThread:2016 [datastore.py:close():298] close: /home/mlops_zoomcamp/mlops-zoomcamp/cohorts/2023/02-experiment-tracking/homework-wandb/wandb/run-20230606_191312-pglt7dy0/run-pglt7dy0.wandb
2023-06-06 19:13:21,443 INFO    SenderThread:2016 [sender.py:finish():1550] shutting down sender
2023-06-06 19:13:21,443 INFO    SenderThread:2016 [file_pusher.py:finish():167] shutting down file pusher
2023-06-06 19:13:21,443 INFO    SenderThread:2016 [file_pusher.py:join():172] waiting for file pusher
